"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player_Href","Min","Att","Live_Pass_Types","Dead_Pass_Types","FK_Pass_Types","TB_Pass_Types","Sw_Pass_Types","Crs_Pass_Types","TI_Pass_Types","CK_Pass_Types","In_Corner_Kicks","Out_Corner_Kicks","Str_Corner_Kicks","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes"
"La Liga","2023-11-25","La Liga (Matchweek 14)","Rayo Vallecano","4-4-2",1,0.7,"Unai López · 39&rsquor;",3,0,"Barcelona","4-2-3-1",1,1,"Florian Lejeune (OG) · 82&rsquor;",4,0,"https://fbref.com/en/matches/01f34256/Rayo-Vallecano-Barcelona-November-25-2023-La-Liga","Barcelona","Away",NA,990,640,583,55,24,7,4,12,20,4,0,3,0,564,2,13
"La Liga","2023-11-25","La Liga (Matchweek 14)","Valencia","4-4-2",0,0.5,"",3,0,"Celta Vigo","4-4-2",0,0.8,"",2,0,"https://fbref.com/en/matches/c7b4a2f1/Valencia-Celta-Vigo-November-25-2023-La-Liga","Valencia","Home",NA,990,528,477,51,7,1,4,21,29,5,1,1,0,411,0,14
"La Liga","2023-11-25","La Liga (Matchweek 14)","Valencia","4-4-2",0,0.5,"",3,0,"Celta Vigo","4-4-2",0,0.8,"",2,0,"https://fbref.com/en/matches/c7b4a2f1/Valencia-Celta-Vigo-November-25-2023-La-Liga","Celta Vigo","Away",NA,990,439,387,51,12,0,2,17,22,7,5,2,0,312,1,15
"La Liga","2023-11-25","La Liga (Matchweek 14)","Getafe","4-4-2",2,1.2,"Mason Greenwood · 33&rsquor; Borja Mayoral · 45&rsquor;",2,0,"Almería","4-2-3-1",1,1.8,"Largie Ramazani · 7&rsquor;",4,0,"https://fbref.com/en/matches/db6cf568/Getafe-Almeria-November-25-2023-La-Liga","Getafe","Home",NA,990,470,422,47,11,1,10,18,22,3,1,1,0,342,1,13
"La Liga","2023-11-25","La Liga (Matchweek 14)","Getafe","4-4-2",2,1.2,"Mason Greenwood · 33&rsquor; Borja Mayoral · 45&rsquor;",2,0,"Almería","4-2-3-1",1,1.8,"Largie Ramazani · 7&rsquor;",4,0,"https://fbref.com/en/matches/db6cf568/Getafe-Almeria-November-25-2023-La-Liga","Almería","Away",NA,990,415,351,60,13,6,1,16,28,6,3,1,0,273,4,6
"La Liga","2023-11-25","La Liga (Matchweek 14)","Atlético Madrid","3-4-3",1,1.7,"Antoine Griezmann · 64&rsquor;",0,0,"Mallorca","5-4-1",0,1.1,"",0,0,"https://fbref.com/en/matches/16b9ac5f/Atletico-Madrid-Mallorca-November-25-2023-La-Liga","Atlético Madrid","Home",NA,990,706,649,55,20,2,5,21,18,7,1,3,0,598,2,16
"La Liga","2023-11-25","La Liga (Matchweek 14)","Atlético Madrid","3-4-3",1,1.7,"Antoine Griezmann · 64&rsquor;",0,0,"Mallorca","5-4-1",0,1.1,"",0,0,"https://fbref.com/en/matches/16b9ac5f/Atletico-Madrid-Mallorca-November-25-2023-La-Liga","Mallorca","Away",NA,990,338,290,47,9,3,1,16,16,3,3,0,0,252,1,6
"La Liga","2023-11-26","La Liga (Matchweek 14)","Villarreal","4-4-2",3,2.4,"José Luis Morales · 57&rsquor; José Luis Morales · 71&rsquor; José Luis Morales · 80&rsquor;",0,0,"Osasuna","4-2-3-1",1,1,"Catena · 78&rsquor;",0,0,"https://fbref.com/en/matches/39aeccb8/Villarreal-Osasuna-November-26-2023-La-Liga","Villarreal","Home",NA,990,495,439,53,17,2,8,11,21,2,1,0,0,401,3,8
"La Liga","2023-11-26","La Liga (Matchweek 14)","Villarreal","4-4-2",3,2.4,"José Luis Morales · 57&rsquor; José Luis Morales · 71&rsquor; José Luis Morales · 80&rsquor;",0,0,"Osasuna","4-2-3-1",1,1,"Catena · 78&rsquor;",0,0,"https://fbref.com/en/matches/39aeccb8/Villarreal-Osasuna-November-26-2023-La-Liga","Osasuna","Away",NA,990,607,563,41,12,2,7,36,19,4,2,1,0,492,3,9
"La Liga","2023-11-26","La Liga (Matchweek 14)","Real Sociedad","4-4-2",2,0.7,"Marko Dmitrović (OG) · 3&rsquor; Umar Sadiq · 22&rsquor;",2,0,"Sevilla","4-2-3-1",1,0.6,"Youssef En-Nesyri · 60&rsquor; Sergio Ramos · 88&rsquor; Jesús Navas · 88&rsquor;",1,2,"https://fbref.com/en/matches/6693ba62/Real-Sociedad-Sevilla-November-26-2023-La-Liga","Real Sociedad","Home",NA,990,442,391,51,9,3,3,11,30,4,2,0,0,331,0,6
"La Liga","2023-11-26","La Liga (Matchweek 14)","Real Sociedad","4-4-2",2,0.7,"Marko Dmitrović (OG) · 3&rsquor; Umar Sadiq · 22&rsquor;",2,0,"Sevilla","4-2-3-1",1,0.6,"Youssef En-Nesyri · 60&rsquor; Sergio Ramos · 88&rsquor; Jesús Navas · 88&rsquor;",1,2,"https://fbref.com/en/matches/6693ba62/Real-Sociedad-Sevilla-November-26-2023-La-Liga","Sevilla","Away",NA,984,461,400,59,22,1,8,21,24,4,1,3,0,343,2,12
"La Liga","2023-11-26","La Liga (Matchweek 14)","Cádiz","5-4-1",0,1.2,"",3,0,"Real Madrid","4-2-2-2",3,1.6,"Rodrygo · 14&rsquor; Rodrygo · 64&rsquor; Jude Bellingham · 74&rsquor;",3,0,"https://fbref.com/en/matches/5d52e4e2/Cadiz-Real-Madrid-November-26-2023-La-Liga","Cádiz","Home",NA,990,448,402,45,14,0,8,24,16,4,2,0,0,370,1,8
